Ship,Berth,MooringTime,HandlingTime
18,0,31,19
32,0,67,11
45,0,92,6
56,0,103,22
74,0,130,17
93,0,158,33
19,1,32,8
24,1,44,10
44,1,89,14
63,1,117,38
98,1,165,6
0,2,1,9
12,2,20,38
33,2,67,21
47,2,94,17
68,2,124,2
71,2,126,12
82,2,138,4
94,2,161,12
2,3,3,60
64,3,117,50
72,3,167,66
97,3,233,58
30,4,64,11
51,4,98,10
62,4,117,51
49,5,94,50
15,6,25,33
60,6,116,35
17,7,29,12
27,7,49,9
39,7,78,5
61,7,116,20
84,7,141,15
92,7,158,3
70,8,126,38
5,9,6,8
21,9,39,9
36,9,73,14
54,9,99,6
58,9,111,18
76,9,133,2
79,9,137,13
90,9,157,5
95,9,163,38
35,10,68,45
83,10,139,25
16,11,27,42
42,11,84,28
9,12,16,26
31,12,65,12
50,12,94,16
88,12,151,20
52,13,98,5
57,13,108,3
3,14,3,18
14,14,24,25
28,14,51,18
40,14,81,16
55,14,100,19
78,14,135,6
85,14,143,14
89,14,157,13
26,15,47,28
37,15,76,22
73,15,130,25
29,16,61,40
7,17,12,183
1,18,2,3
8,18,14,52
34,18,68,22
48,18,94,13
59,18,116,11
80,18,137,9
87,18,149,36
4,19,5,9
10,19,17,19
23,19,44,38
41,19,83,4
46,19,92,22
67,19,123,21
91,19,157,21
6,20,8,17
86,20,146,14
25,21,45,33
77,21,135,26
66,22,122,35
13,23,22,9
20,23,36,7
22,23,43,5
38,23,78,21
53,23,99,21
65,23,121,10
96,23,164,29
11,24,17,36
43,24,88,18
69,24,125,5
99,24,166,39
